Group,Sub_Contructor,TP_value,TP_No,Step,Major_Priority,Sub_system,Test_media,Test_pressure,Inch_meter,Inch_dia,Support_Remain,Weld_Remain,Total_Support,SP_Welded,Total_DIA,WELD_DONE,Welding %,Package_Generation,Execution_Work,NDT,HS,LC,CL,H/V/P,DD,FC,RE,FD,Remark,RT_REMAIN(Joint),PT_REMAIN(Joint),PWHT_REMAIN(Joint),UT_REMAIN(Joint),PMI_REMAIN(Joint),REPAIR,Cutout,RTRP
01-Execution,MRD,0254,63-MO-09-UG-KC-254,01-Welding in progress,TEST_UG,4000-21,-,Visual,89.805,36,0,15,,,36,21,0.583333333333333,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0255,63-MO-11-UG-KC-255,01-Welding in progress,TEST_UG,4000-21,-,Visual,84.84,51,0,15,,,51,36,0.705882352941177,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0256,63-MO-32-UG-KC-256,01-Welding in progress,TEST_UG,4000-21,-,Visual,44.034,39,0,9,,,39,30,0.769230769230769,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0261,68-MO-17-UG-KC-261,01-Welding in progress,TEST_UG,4000-21,-,NON PRESSURE,29.916,27,0,3,,,27,24,0.888888888888889,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0262,68-MO-18-UG-KC-262,01-Welding in progress,TEST_UG,4000-21,-,NON PRESSURE,12.495,12,0,0,,,12,12,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0263,68-MO-19-UG-KC-263,01-Welding in progress,TEST_UG,4000-21,-,NON PRESSURE,12.495,12,0,0,,,12,12,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0264,68-MO-35-UG-KC-264,01-Welding in progress,TEST_UG,4000-21,-,NON PRESSURE,12.495,12,0,0,,,12,12,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0268,61-WWO-UG-KC-268,01-Welding in progress,UG,4000-09,WATER,15,4.725,14,0,5,,,14,9,0.642857142857143,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0272,69-VENT-CB-UG-KC-272,01-Welding in progress,UG,4000-09,-,NON PRESSURE,159.2,216,0,8,,,216,208,0.962962962962963,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0283,70-WWS-UG-KC-283,00-Package_Generation,UG,4000-10,,,,,0,0,,,0,0,,✓,,,,,,,,,,,,,,,,,,,
01-Execution,MRD,0764,5000-05-PMV-01-764,01-Welding in progress,-,5000-05,VISUAL,0,0,9,1,0,1,0,9,9,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,0991,7000-01-NG-04-991,01-Welding in progress,-,7000-01,AIR,5.5,,75.75,0,0,,,73.75,73.75,1,✓,,,,,,,,,,,,3,,,,,0,0,3
01-Execution,PSN,0992,4000-07-PA-09-992,01-Welding in progress,-,4000-07,AIR,5.5,,97.5,0,0,,,95.5,95.5,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1027,7000-01-NG-05-1027,00-Package_Generation,-,7000-01,AIR,7.7,,26,0,24.5,,,24.5,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1028,7000-01-NG-06-1028,00-Package_Generation,-,7000-01,AIR,7.7,,26.25,0,24.75,,,24.75,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1029,7000-01-NG-07-1029,00-Package_Generation,-,7000-01,AIR,7.7,,30,0,28.5,,,28.5,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1030,7000-01-NG-08-1030,00-Package_Generation,-,7000-01,AIR,7.7,,28,0,26.5,,,26.5,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1031,7000-01-PRG-01-1031,00-Package_Generation,-,7000-01,AIR,3.85,,15,0,14.25,,,14.25,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1032,7000-01-PRG-02-1032,00-Package_Generation,-,7000-01,AIR,3.85,,15,0,14.25,,,14.25,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1033,7000-01-PRG-03-1033,00-Package_Generation,-,7000-01,AIR,3.85,,17,0,16.25,,,16.25,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,PSN,1034,7000-01-PRG-04-1034,00-Package_Generation,-,7000-01,AIR,3.85,,17,0,16.25,,,16.25,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0015,5000-03-PMC-01-015,01-Welding in progress,-,5000-03,WATER,12,0,88,12,0,12,0,88,88,1,✓,,,,,,,,,,,نیاز به جرثقیل 120 تن -و داربست بندی,,,,,,,,
01-Execution,STP,0035,5000-04-PMV-01-035,01-Welding in progress,-,5000-04,WATER,5.25,0,64,0,0,,,64,64,1,✓,,,,,,,,,,,NIS PSV  + Hold ISO,,,,,,,,
01-Execution,STP,0128,5000-01-NS-01-128,00-Package_Generation,-,5000-01,DEM WATER,10.5,0,46.5,0,45.75,,,45.75,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0160,5000-03-PMC-02-160,01-Welding in progress,-,5000-03,WATER,11.25,0,78,0,0,,,78,78,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0161,5000-03-PMC-03-161,01-Welding in progress,-,5000-03,WATER,11.25,0,207,0,87,,,207,120,0.579710144927536,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0168,5000-01-PMC-10-168,01-Welding in progress,-,5000-01,DEM WATER,6.75,0,12,0,0,,,12,12,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0186,5000-04-PMP-07-186,01-Welding in progress,-,5000-04,WATER,82.5,0,115,0,9,6,6,115,106,0.921739130434783,✓,,,,,,,,,,,پیگیر تامین کسری بلایند استراینر ( پیمانکار ),,,,,,,,
01-Execution,STP,0242,4000-13-PMC-01-242,01-Welding in progress,-,4000-13,WATER,5.25,0,21.25,1,2,1,0,21.25,19.25,0.905882352941176,✓,,,,,,,,,,,انتقال از پلن مهر- هولد UG به علت درین بودن پکیج,,,,,,,,
01-Execution,STP,0252,5000-01-PMV-04-252,01-Welding in progress,-,5000-01,AIR,3.85,0,56,0,0,,,56,56,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0273,4000-08-CWR-33-273,01-Welding in progress,A,4000-08,WATER,11.25,0,21.75,0,4.5,,,20.25,15.75,0.777777777777778,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0274,70-MSS-07-UG-KC-274,00-Package_Generation,UG,4000-21,-,VISUAL,,1,0,0,,,,0,,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0275,70-MSS-07-UG-KC-275,00-Package_Generation,UG,4000-21,-,VISUAL,,30,0,30,,,30,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0280,62-MO-20-UG-KC-280,00-Package_Generation,UG,4000-09,-,Visual,,,0,27,,,27,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0281,60-PW-UG-KC-281,00-Package_Generation,UG,4000-21,WATER,18,,,0,7,,,7,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0282,70-PW-UG-KC-282,00-Package_Generation,UG,4000-21,WATER,18,,,0,10,,,10,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0292,4000-08-CWR-52-292,00-Package_Generation,-,4000-08,WATER,11.25,0,29.25,0,27,,,27,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0293,4000-08-CWR-53-293,00-Package_Generation,-,4000-08,WATER,11.25,0,29.25,0,27,,,27,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0294,4000-08-CWR-54-294,00-Package_Generation,-,4000-08,WATER,11.25,0,29.25,0,27,,,27,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0295,4000-08-CWR-55-295,01-Welding in progress,-,4000-08,WATER,11.25,0,49.5,0,7.5,,,48,40.5,0.84375,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0296,4000-08-CWR-56-296,00-Package_Generation,-,4000-08,WATER,11.25,0,9,0,7,,,7,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0315,4000-08-CWR-75-315,01-Welding in progress,A,4000-08,WATER,5.25,0,15.75,0,0,,,15,15,1,✓,,,,,,,,,,,,0,,,,,1,0,1
01-Execution,STP,0317,4000-08-CWR-77-317,01-Welding in progress,-,4000-08,WATER,5.25,0,7.75,0,0.75,,,7.75,7,0.903225806451613,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0320,4000-08-CWR-80-320,01-Welding in progress,-,4000-08,WATER,11.25,0,8,0,1,,,8,7,0.875,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0330,3000-01-SG-07-330,01-Welding in progress,-,3000-01,DEM WATER,104.9,0,221,1,6,2,1,221,215,0.972850678733032,✓,,,,,,,,,,,HOLD,,,,,,,,
01-Execution,STP,0344,4000-08-CWS-53-344,01-Welding in progress,-,4000-08,WATER,11.25,0,9,0,0,,,7,7,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0352,4000-08-CWS-61-352,01-Welding in progress,-,4000-08,WATER,11.25,0,8,0,1,,,8,7,0.875,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0394,5000-02-PMC-21-394,01-Welding in progress,-,5000-02,DEM WATER,7.5,0,7.5,0,0,,,7.5,7.5,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0510,3000-01-VA-04-510,01-Welding in progress,A,3000-01,WATER,14.25,0,88.75,0,1.5,,,88.75,87.25,0.983098591549296,✓,,,,,,,,,,,,4,,,,,0,0,4
01-Execution,STP,0515,4000-08-CHA-03-515,01-Welding in progress,-,4000-08,DEM WATER,11.2,0,57,0,18,,,56.25,38.25,0.68,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0537,5000-01-PMC-20-537,01-Welding in progress,-,5000-01,WATER,7.5,0,67,2,14.5,2,0,67,52.5,0.783582089552239,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0553,3000-02-SG-01-553,01-Welding in progress,-,3000-02,DEM WATER,167.6,0,311.25,0,71.25,,,263.25,192,0.729344729344729,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0554,3000-02-SG-02-554,01-Welding in progress,-,3000-02,DEM WATER,167.6,0,763,2,139,2,0,715,576,0.805594405594406,✓,,,,,,,,,,,,0,,,,,0,0,0
01-Execution,STP,0555,3000-02-SG-03-555,01-Welding in progress,-,3000-02,DEM WATER,167.6,0,656.25,2,96,2,0,608.25,512.25,0.842170160295931,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0570,4000-11-VA-01-570,01-Welding in progress,-,4000-11,VISUAL,0,0,31,1,0,1,0,31,31,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0572,5000-01-VA-01-572,01-Welding in progress,-,5000-01,WATER,15.8,0,2.5,0,0,,,2,2,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0573,5000-02-VA-05-573,01-Welding in progress,-,5000-02,WATER,5.25,0,8.25,0,2.25,,,8.25,6,0.727272727272727,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0587,5000-01-PMC-24-587,01-Welding in progress,-,5000-01,WATER,6.75,0,51,0,3,,,51,48,0.941176470588235,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0605,2000-05-RFG-07-605,01-Welding in progress,A,2000-05,DEM WATER,43.5,0,3675,5,80,18,13,3673.5,3593.5,0.978222403702191,✓,,,,,,,,,,,,0,29,,,,2,0,2
01-Execution,STP,0606,4000-09-WWO-03-606,01-Welding in progress,-,4000-09,WATER,16.5,0,40,0,0,,,40,40,1,✓,,,,,,,,,,,Hold UG - Area 10,,,,,,,,
01-Execution,STP,0608,4000-06-DMW-11-608,01-Welding in progress,-,4000-06,DEM WATER,5.25,0,58,2,38,2,0,58,20,0.344827586206897,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0609,4000-06-DMW-12-609,01-Welding in progress,-,4000-06,DEM WATER,5.25,0,58,2,38,2,0,58,20,0.344827586206897,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0618,2000-03-PO-02-618,01-Welding in progress,-,2000-03,DEM WATER,82.5,0,293.25,2,22.25,2,0,293.25,271,0.924126172208014,✓,,,,,,,,,,,,,,,,3,,,
01-Execution,STP,0630,5000-03-PMP-16-630,01-Welding in progress,-,5000-03,WATER,12,0,168.75,13,24.75,13,0,156.75,132,0.842105263157895,✓,,,,,,,,,,,هولد داربست بندی T-5003,,,,,,,,
01-Execution,STP,0652,2000-05-PRC-14-652,01-Welding in progress,-,2000-05,DEM WATER,45,0,94,0,0,1,1,94,94,1,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0696,4000-02-HPC-02-696,01-Welding in progress,-,4000-02,WATER,129,0,48.75,3,5.25,3,0,48.75,43.5,0.892307692307692,✓,,,,,,,,,,,,0,,,,,0,1,1
01-Execution,STP,0727,3000-01-VA-08-727,01-Welding in progress,-,3000-01,VISUAL,0,0,153,2,10,2,0,153,143,0.934640522875817,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0731,3000-02-MPS-01-731,01-Welding in progress,-,3000-02,WATER,73.8,0,339.25,2,144.5,2,0,322.5,178,0.551937984496124,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0732,3000-02-MPS-02-732,01-Welding in progress,-,3000-02,WATER,73.8,0,340.75,2,140,2,0,324,184,0.567901234567901,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0733,3000-02-MPS-03-733,01-Welding in progress,-,3000-02,WATER,73.8,0,337.75,2,147.75,2,0,321.75,174,0.540792540792541,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0734,3000-02-MPS-04-734,01-Welding in progress,-,3000-02,WATER,74.9,0,61.5,0,4.5,,,61.5,57,0.926829268292683,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0736,3000-02-MPS-06-736,01-Welding in progress,-,3000-02,WATER,76.1,0,4,0,2,,,4,2,0.5,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0737,2000-03-WWO-01-737,00-Package_Generation,-,2000-03,VISUAL,0,0,9,0,9,,,9,0,0,✓,,,,,,,,,,,هولد کسری سوئیچ نیپل 1/2*3/4,,,,,,,,
01-Execution,STP,0738,2000-03-WWO-02-738,01-Welding in progress,-,2000-03,VISUAL,0,0,9,0,1,,,9,8,0.888888888888889,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0740,3000-02-WWO-01-740,00-Package_Generation,-,3000-02,WATER,5.2,0,8,0,6,,,6,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0743,4000-09-NCD-01-743,01-Welding in progress,-,4000-09,VISUAL,0,0,6,0,0,,,6,6,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0745,3000-02-VA-02-745,01-Welding in progress,-,3000-02,WATER,8.5,0,48,3,18,3,0,48,30,0.625,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0746,3000-02-VA-03-746,01-Welding in progress,-,3000-02,VISUAL,0,0,44,1,2,1,0,44,42,0.954545454545455,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0748,4000-05-VA-04-748,00-Package_Generation,-,4000-05,WATER,5.25,0,5.5,0,5,,,5,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0754,3000-02-VA-04-754,01-Welding in progress,-,3000-02,WATER,74.9,0,3,0,0,,,3,3,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0755,3000-02-VA-05-755,01-Welding in progress,-,3000-02,VISUAL,0,0,3,0,0.5,,,3,2.5,0.833333333333333,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0767,5000-01-PMC-33-767,01-Welding in progress,-,5000-01,WATER,7.5,0,212.75,10,0,11,1,212.75,212.75,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0775,1000-01-NG-05-775,01-Welding in progress,-,1000-01,WATER,90,0,39.75,1,8.25,1,0,39,30.75,0.788461538461538,✓,,,,,,,,,,,,5,,,,,0,0,5
01-Execution,STP,0781,4000-02-HPS-09-781,01-Welding in progress,-,4000-02,DEM WATER,128.7,0,268,2,48.5,2,0,268,219.5,0.819029850746269,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0784,4000-06-DMW-21-784,01-Welding in progress,-,4000-06,DEM WATER,11.25,0,71.25,2,12,2,0,69.75,57.75,0.827956989247312,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0787,4000-06-DMW-24-787,01-Welding in progress,-,4000-06,DEM WATER,12,0,242.25,4,108,4,0,240,132,0.55,✓,,,,,,,,,,,,2,,,,,0,0,2
01-Execution,STP,0788,4000-05-BD-06-788,01-Welding in progress,-,4000-05,WATER,76.8,0,336.5,8,43.25,8,0,336.5,293.25,0.87147102526003,✓,,,,,,,,,,,,0,,,,,3,0,3
01-Execution,STP,0794,4000-05-BD-10-794,00-Package_Generation,-,4000-05,WATER,5.2,0,1,0,1,,,1,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0805,3000-02-BFW-01-805,01-Welding in progress,-,3000-02,WATER,5.2,0,10,0,8,,,10,2,0.2,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0806,3000-02-BFW-02-806,01-Welding in progress,-,3000-02,WATER,74.9,0,3,0,0,,,1.5,1.5,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0813,3000-03-PMC-07-813,01-Welding in progress,-,3000-03,DEM WATER,148.5,0,2.5,0,0,,,1.5,1.5,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0814,4000-13-HG-02-814,01-Welding in progress,A,4000-13,WATER,43.5,0,139.75,0,0,15,15,139,139,1,✓,,,,,,,,,,,,0,,,,,1,0,1
01-Execution,STP,0815,3000-01-SG-04-815,01-Welding in progress,-,3000-01,DEM WATER,189.3,0,18,0,5.25,,,18,12.75,0.708333333333333,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0816,3000-01-SG-05-816,01-Welding in progress,A,3000-01,WATER,43.5,0,104.25,0,2,2,2,102,100,0.980392156862745,✓,,,,,,,,,,,,2,,,,,0,1,3
01-Execution,STP,0818,3000-02-SG-06-818,01-Welding in progress,-,3000-02,DEM WATER,172.6,0,407.25,4,113.25,4,0,359.25,246,0.684759916492693,✓,,,,,,,,,,,,0,,,,,1,0,1
01-Execution,STP,0819,3000-02-SG-07-819,01-Welding in progress,-,3000-02,DEM WATER,172.6,0,503.25,6,71.25,6,0,455.25,384,0.843492586490939,✓,,,,,,,,,,,,0,,,,,2,0,2
01-Execution,STP,0820,3000-02-SG-08-820,01-Welding in progress,-,3000-02,DEM WATER,172.6,0,429.75,3,69.75,3,0,381.75,312,0.817288801571709,✓,,,,,,,,,,,,2,,,,,1,0,3
01-Execution,STP,0821,2000-05-SG-02-821,01-Welding in progress,-,2000-05,DEM WATER,150.6,0,945.75,11,150.5,11,0,945.75,795.25,0.840867036743325,✓,,,,,,,,,,,,10,1,,,,0,0,10
01-Execution,STP,0832,3000-03-PMC-08-832,00-Package_Generation,-,3000-03,DEM WATER,10.5,0,1.5,0,0.5,,,0.5,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0834,3000-03-PMC-10-834,01-Welding in progress,-,3000-03,DEM WATER,148.5,0,12,0,9,,,12,3,0.25,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0835,3000-03-PMC-11-835,01-Welding in progress,-,3000-03,DEM WATER,15,0,93.75,0,27,,,93,66,0.709677419354839,✓,,,,,,,,,,,,2,,,,,0,0,2
01-Execution,STP,0855,3000-01-LPC-01-855,01-Welding in progress,-,3000-01,WATER,3.9,0,12,0,5,,,12,7,0.583333333333333,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0856,3000-01-LPC-02-856,01-Welding in progress,-,3000-01,WATER,3.5,0,21,0,2,,,21,19,0.904761904761905,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0857,3000-01-LPC-03-857,01-Welding in progress,A,3000-01,DEM WATER,3.5,0,23,0,4,,,23,19,0.826086956521739,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0859,3000-01-LPC-05-859,01-Welding in progress,-,3000-01,WATER,3,0,18,0,7.5,,,18,10.5,0.583333333333333,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0860,3000-01-LPC-06-860,01-Welding in progress,-,3000-01,WATER,4,0,18,0,7,,,18,11,0.611111111111111,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0864,3000-01-TC-03-864,01-Welding in progress,-,3000-01,AIR,1,0,222,2,18,2,0,222,204,0.918918918918919,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0866,3000-01-TC-05-866,01-Welding in progress,-,3000-01,WATER,11.2,0,454.75,3,6,8,5,448.75,442.75,0.986629526462396,✓,,,,,,,,,,,,4,,,,,0,0,4
01-Execution,STP,0877,2000-05-SG-03-877,01-Welding in progress,-,2000-05,DEM WATER,43.5,0,487.5,2,0.75,2,0,486.75,486,0.998459167950693,✓,,,,,,,,,,,,5,,,,,0,0,5
01-Execution,STP,0878,7000-01-FLG-13-878,01-Welding in progress,-,7000-01,DEM WATER,20,0,46.25,0,10,,,44.25,34.25,0.774011299435028,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0911,7000-01-FLG-15-911,00-Package_Generation,-,7000-01,DEM WATER,43.5,0,4,0,2.5,,,2.5,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0913,7000-01-FLG-16-913,01-Welding in progress,-,7000-01,DEM WATER,98.9,0,3.5,0,1.5,,,2.5,1,0.4,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0923,4000-09-WWO-02-923,01-Welding in progress,-,4000-09,WATER,5.25,0,90,5,50.75,5,0,87.75,37,0.421652421652422,✓,,,,,,,,,,,,,2,,,,,,
01-Execution,STP,0930,5000-01-PMW-05-930,01-Welding in progress,-,5000-01,WATER,6.8,0,22,0,4,,,22,18,0.818181818181818,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0931,4000-06-DMW-26-931,00-Package_Generation,-,4000-06,DEM WATER,16.5,0,4.75,0,2.75,,,2.75,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0936,7000-01-FLG-20-936,01-Welding in progress,-,7000-01,AIR,5.5,0,404,15,51,15,0,387,336,0.868217054263566,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0950,3000-02-MPC-02-950,01-Welding in progress,-,3000-02,WATER,73.8,,225.5,1,71.5,1,0,209.5,138,0.658711217183771,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0951,3000-02-MPC-03-951,01-Welding in progress,-,3000-02,WATER,73.8,,225.5,1,55.5,1,0,209.5,154,0.73508353221957,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0952,3000-02-MPC-04-952,01-Welding in progress,-,3000-02,WATER,73.8,,225.5,1,71.5,1,0,209.5,138,0.658711217183771,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0953,4000-02-HPC-03-953,01-Welding in progress,-,4000-02,WATER,129,0,78,2,6.5,2,0,78,71.5,0.916666666666667,✓,1403/08/12,,,,,,,,,,,,,,,,,,
01-Execution,STP,0954,3000-03-PG-04-954,01-Welding in progress,-,3000-03,WATER,10.5,,90,0,32,,,66,34,0.515151515151515,✓,,,,,,,,,,,,1,,,,,0,0,1
01-Execution,STP,0960,5000-01-PMP-03-960,00-Package_Generation,-,5000-01,WATER,5.2,,0,0,0,,,0,0,,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0961,4000-04-BFW-10-961,01-Welding in progress,-,4000-04,VISUAL,0,,18,0,12,,,18,6,0.333333333333333,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0965,4000-02-LPS-09-965,01-Welding in progress,UTL,4000-02,WATER,16.7,,398.25,0,229.25,5,5,379.5,150.25,0.395915678524374,✓,,,,,,,,,,,هولد استتراکچر AREA 48,0,,,,,0,3,3
01-Execution,STP,0966,3000-02-MPC-05-966,00-Package_Generation,-,3000-02,VISUAL,0,,15,2,15,2,0,15,0,0,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0969,4000-02-LPS-21-969,01-Welding in progress,-,4000-02,WATER,16.7,,16.5,0,1.5,,,16.5,15,0.909090909090909,✓,,,,,,,,,,,انتقال از پلن مهر- هولد ناحیه48,,,,,,,,
01-Execution,STP,0970,4000-02-HPS-14-970,01-Welding in progress,-,4000-02,WATER,128.7,,302.5,0,49.5,5,5,301.75,252.25,0.835956917978459,✓,,,,,,,,,,,,5,,,,,0,0,5
01-Execution,STP,0972,4000-02-LPS-12-972,01-Welding in progress,-,4000-02,WATER,16.7,,21.5,0,8.75,,,19.25,10.5,0.545454545454545,✓,,,,,,,,,,,انتقال از پلن مهر- هولد ناحیه48,,,,,,,,
01-Execution,STP,0977,4000-02-LPS-15-977,01-Welding in progress,UTL,4000-02,WATER,16.7,,28.75,2,16.75,2,0,24.75,8,0.323232323232323,✓,1403/07/21,,,,,,,,,,هولد PK-7502,,,,,,,,
01-Execution,STP,0979,4000-01-N-10-979,00-Package_Generation,-,4000-01,WATER,15.8,,29.25,0,28.5,,,28.5,0,0,✓,,,,,,,,,,,انتقال از پلن مهر,,,,,,,,
01-Execution,STP,0983,4000-02-LPS-16-983,01-Welding in progress,-,4000-02,WATER,16.7,,25.75,0,0,,,23.5,23.5,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0986,BLD-02-IG55-01-986,01-Welding in progress,-,BLD-02,AIR,4,,672.5,0,318.25,,,685.5,367.25,0.535740335521517,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0987,4000-04-BFW-11-987,01-Welding in progress,-,4000-04,WATER,120,,67.75,0,23.5,3,3,65.75,42.25,0.642585551330799,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0988,7000-01-FLG-24-988,01-Welding in progress,-,7000-01,AIR,5.5,,50.25,0,24.75,,,45.75,21,0.459016393442623,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0989,2000-03-HPC-01-989,01-Welding in progress,-,2000-03,WATER,88.2,,159,5,93,5,0,159,66,0.415094339622642,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0990,4000-06-CS-02-990,01-Welding in progress,-,4000-06,DEM WATER,10.5,,16,0,10.5,,,14.5,4,0.275862068965517,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0993,BLD-01-IG55-03-993,01-Welding in progress,-,BLD-01,AIR,,,83.75,0,0,,,56.75,56.75,1,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0994,4000-02-HPS-13-994,01-Welding in progress,-,4000-02,WATER,247.4,,127.5,2,2,2,0,111.5,109.5,0.982062780269058,✓,,,,,,,,,,,,5,,1,,,0,0,5
01-Execution,STP,0995,4000-02-HPS-15-995,01-Welding in progress,-,4000-02,WATER,247.4,,127.5,1,2,1,0,111.5,109.5,0.982062780269058,✓,,,,,,,,,,,,5,,,,,1,0,6
01-Execution,STP,0996,2000-03-HPC-02-996,01-Welding in progress,-,2000-03,WATER,88.2,,255.25,7,46,7,0,255.25,209.25,0.819784524975514,✓,,,,,,,,,,,,,,,,,,,
01-Execution,STP,0997,2000-03-HPC-03-997,01-Welding in progress,-,2000-03,WATER,86.5,,75.5,4,32.5,4,0,75.5,43,0.56953642384106,✓,,,,,,,,,,,,,,,,,,,
